date,team,gf,ga,shots,sot,venue,win,draw,loss,points,gd,cs,gd_last_5,gd_last_10,sot_last_5,sot_last_10,cs_last_5,cs_last_10,gf_last_5_home,gf_last_5_away,ga_last_5_home,ga_last_5_away,win_last_5_home,win_last_5_away,points_last_5_home,points_last_5_away,cum_gf,cum_ga,cum_points
2014-08-30,Sunderland,0,1,16,6,away,0,0,1,0,-1,0,0.2,0.1,2.8,3.7,0.4,0.3,,1.6,,2.0,,0.4,,1.6,1.1363636363636365,1.422077922077922,1.1103896103896105
2014-09-13,Sunderland,2,2,6,1,home,0,1,0,1,0,0,-0.2,0.4,3.8,3.9,0.2,0.3,1.6,,1.0,,0.4,,1.4,,1.1290322580645162,1.4193548387096775,1.103225806451613
2014-09-20,Sunderland,0,0,14,6,away,0,1,0,1,0,1,-0.6,0.5,3.2,3.4,0.0,0.3,,1.4,,1.2,,0.4,,1.6,1.1346153846153846,1.4230769230769231,1.1025641025641026
2014-09-27,Sunderland,0,0,15,3,home,0,1,0,1,0,1,-0.2,0.5,3.6,3.7,0.2,0.4,2.0,,1.2,,0.4,,1.6,,1.127388535031847,1.414012738853503,1.1019108280254777
2014-10-04,Sunderland,3,1,8,3,home,1,0,0,3,2,0,-0.2,0.4,3.8,3.7,0.4,0.5,1.2,,1.2,,0.2,,1.2,,1.120253164556962,1.4050632911392404,1.1012658227848102
2014-10-18,Sunderland,0,8,12,1,away,0,0,1,0,-8,0,0.2,0.2,3.8,3.3,0.4,0.4,,1.0,,0.8,,0.4,,1.6,1.1320754716981132,1.4025157232704402,1.1132075471698113
2014-10-25,Sunderland,0,2,11,3,home,0,0,1,0,-2,0,-1.2,-0.7,2.8,3.3,0.4,0.3,1.4,,1.4,,0.2,,1.2,,1.125,1.44375,1.10625
2014-11-03,Sunderland,3,1,8,7,away,1,0,0,3,2,0,-1.6,-1.1,3.2,3.2,0.4,0.2,,0.6,,2.2,,0.2,,1.0,1.1180124223602483,1.4472049689440993,1.0993788819875776
2014-11-09,Sunderland,1,1,10,3,home,0,1,0,1,0,0,-1.2,-0.7,3.4,3.5,0.2,0.2,1.2,,1.2,,0.2,,1.2,,1.1296296296296295,1.4444444444444444,1.1111111111111112
2014-11-22,Sunderland,0,0,10,5,away,0,1,0,1,0,1,-1.2,-0.7,3.4,3.6,0.0,0.2,,1.0,,2.4,,0.2,,1.0,1.1288343558282208,1.4417177914110428,1.1104294478527608
2014-11-29,Sunderland,0,0,12,3,home,0,1,0,1,0,1,-1.6,-0.7,3.8,3.8,0.2,0.3,1.2,,1.2,,0.2,,1.2,,1.1219512195121952,1.4329268292682926,1.1097560975609757
2014-12-03,Sunderland,1,4,8,2,home,0,0,1,0,-3,0,0.0,-0.6,4.2,3.5,0.4,0.4,0.8,,0.8,,0.2,,1.2,,1.1151515151515152,1.4242424242424243,1.1090909090909091
2014-12-06,Sunderland,0,0,7,1,away,0,1,0,1,0,1,-0.2,-0.9,4.0,3.6,0.4,0.4,,0.6,,2.0,,0.2,,1.0,1.1144578313253013,1.4397590361445782,1.1024096385542168
2014-12-13,Sunderland,1,1,13,4,home,0,1,0,1,0,0,-0.6,-0.9,2.8,3.1,0.6,0.4,1.0,,1.6,,0.2,,1.0,,1.1077844311377245,1.4311377245508983,1.1017964071856288
2014-12-21,Sunderland,1,0,16,3,away,1,0,0,3,1,1,-0.6,-0.9,3.0,3.2,0.6,0.3,,0.6,,1.8,,0.2,,1.2,1.1071428571428572,1.4285714285714286,1.1011904761904763
2014-12-26,Sunderland,1,3,12,3,home,0,0,1,0,-2,0,-0.4,-1.0,2.6,3.2,0.6,0.4,0.6,,1.6,,0.0,,0.6,,1.106508875739645,1.4201183431952662,1.1124260355029585
2014-12-28,Sunderland,0,0,15,3,away,0,1,0,1,0,1,-0.8,-0.4,2.6,3.4,0.4,0.4,,0.8,,1.8,,0.4,,1.6,1.1058823529411765,1.4294117647058824,1.1058823529411765
2015-01-01,Sunderland,2,3,4,4,away,0,0,1,0,-1,0,-0.2,-0.2,2.8,3.4,0.6,0.5,,0.8,,0.2,,0.4,,1.8,1.0994152046783625,1.4210526315789473,1.105263157894737
2015-01-10,Sunderland,0,1,5,1,home,0,0,1,0,-1,0,-0.4,-0.5,3.4,3.1,0.4,0.5,0.8,,1.8,,0.0,,0.6,,1.1046511627906976,1.430232558139535,1.0988372093023255
2015-01-17,Sunderland,1,2,8,4,away,0,0,1,0,-1,0,-0.6,-0.6,2.8,2.9,0.4,0.5,,0.6,,0.6,,0.2,,1.2,1.0982658959537572,1.4277456647398843,1.092485549132948
2015-01-31,Sunderland,2,0,8,3,home,1,0,0,3,2,1,-1.0,-0.7,3.0,2.8,0.2,0.4,0.6,,1.8,,0.0,,0.4,,1.0977011494252873,1.4310344827586208,1.0862068965517242
2015-02-07,Sunderland,1,1,4,1,away,0,1,0,1,0,0,-0.2,-0.5,3.0,2.8,0.4,0.4,,0.8,,1.0,,0.2,,1.0,1.1028571428571428,1.4228571428571428,1.0971428571428572
2015-02-10,Sunderland,0,2,16,5,home,0,0,1,0,-2,0,-0.2,-0.2,2.6,2.7,0.2,0.4,1.0,,1.8,,0.2,,0.8,,1.1022727272727273,1.4204545454545454,1.0965909090909092
2015-02-21,Sunderland,0,0,13,2,home,0,1,0,1,0,1,-0.4,-0.4,2.8,3.1,0.2,0.3,0.8,,1.4,,0.2,,0.8,,1.0960451977401129,1.423728813559322,1.0903954802259888
2015-02-28,Sunderland,0,2,5,3,away,0,0,1,0,-2,0,-0.2,-0.4,3.0,2.9,0.4,0.4,,1.0,,1.2,,0.2,,1.0,1.0898876404494382,1.4157303370786516,1.0898876404494382
2015-03-03,Sunderland,1,1,9,3,away,0,1,0,1,0,0,-0.4,-0.7,2.8,2.9,0.4,0.3,,0.8,,1.6,,0.0,,0.4,1.0837988826815643,1.4189944134078212,1.0837988826815643
2015-03-14,Sunderland,0,4,12,2,home,0,0,1,0,-4,0,-0.8,-0.5,2.8,2.9,0.2,0.3,0.6,,1.2,,0.2,,0.8,,1.0833333333333333,1.4166666666666667,1.0833333333333333
2015-03-21,Sunderland,0,1,7,3,away,0,0,1,0,-1,0,-1.6,-0.9,3.0,2.8,0.2,0.2,,1.0,,1.8,,0.0,,0.4,1.0773480662983426,1.430939226519337,1.0773480662983426
2015-04-05,Sunderland,1,0,16,4,home,1,0,0,3,1,1,-1.4,-0.9,2.6,2.7,0.2,0.2,0.4,,1.4,,0.2,,0.8,,1.0714285714285714,1.4285714285714286,1.0714285714285714
2015-04-11,Sunderland,1,4,12,3,home,0,0,1,0,-3,0,-1.2,-0.7,3.0,3.0,0.2,0.3,0.6,,1.2,,0.4,,1.4,,1.0710382513661203,1.4207650273224044,1.0819672131147542
2015-04-25,Sunderland,1,1,15,5,away,0,1,0,1,0,0,-1.4,-0.9,3.0,2.9,0.2,0.3,,0.6,,1.4,,0.0,,0.4,1.0706521739130435,1.434782608695652,1.076086956521739
2015-05-02,Sunderland,2,1,12,6,home,1,0,0,3,1,0,-1.4,-1.1,3.4,3.1,0.2,0.2,0.4,,2.0,,0.2,,0.8,,1.0702702702702702,1.4324324324324325,1.0756756756756756
2015-05-09,Sunderland,2,0,10,3,away,1,0,0,3,2,1,-0.4,-1.0,4.2,3.6,0.2,0.2,,0.6,,1.2,,0.0,,0.6,1.075268817204301,1.4301075268817205,1.086021505376344
2015-05-16,Sunderland,0,0,13,3,home,0,1,0,1,0,1,0.2,-0.6,4.2,3.4,0.4,0.3,0.8,,1.8,,0.4,,1.4,,1.0802139037433156,1.4224598930481283,1.0962566844919786
2015-05-20,Sunderland,0,0,7,3,away,0,1,0,1,0,1,0.0,-0.6,4.0,3.5,0.4,0.3,,0.8,,1.0,,0.2,,1.0,1.074468085106383,1.4148936170212767,1.0957446808510638
2015-05-24,Sunderland,1,3,17,9,away,0,0,1,0,-2,0,0.6,-0.4,4.0,3.5,0.6,0.4,,0.8,,0.6,,0.2,,1.2,1.0687830687830688,1.4074074074074074,1.0952380952380953
2015-08-08,Sunderland,2,4,10,5,away,0,0,1,0,-2,0,0.2,-0.6,4.8,4.1,0.6,0.4,,0.8,,1.0,,0.2,,1.0,1.068421052631579,1.4157894736842105,1.0894736842105264
2015-08-15,Sunderland,1,3,6,2,home,0,0,1,0,-2,0,-0.4,-0.4,4.6,4.4,0.6,0.4,0.8,,1.8,,0.4,,1.4,,1.0732984293193717,1.4293193717277486,1.0837696335078535
2015-08-22,Sunderland,1,1,10,2,home,0,1,0,1,0,0,-1.2,-0.5,4.4,4.3,0.4,0.4,1.0,,1.6,,0.4,,1.4,,1.0729166666666667,1.4375,1.078125
2015-08-29,Sunderland,2,2,7,3,away,0,1,0,1,0,0,-1.2,-0.6,4.2,4.1,0.2,0.3,,1.2,,1.6,,0.2,,1.0,1.072538860103627,1.4352331606217616,1.077720207253886
2015-09-13,Sunderland,0,1,12,2,home,0,0,1,0,-1,0,-1.2,-0.3,4.2,4.1,0.0,0.3,1.0,,1.8,,0.2,,1.0,,1.077319587628866,1.4381443298969072,1.077319587628866
2015-09-19,Sunderland,0,2,9,2,away,0,0,1,0,-2,0,-1.0,-0.4,2.8,3.8,0.0,0.3,,1.4,,1.8,,0.2,,1.0,1.0717948717948718,1.435897435897436,1.0717948717948718
2015-09-26,Sunderland,0,3,9,4,away,0,0,1,0,-3,0,-1.0,-0.7,2.2,3.4,0.0,0.3,,1.0,,2.2,,0.0,,0.4,1.066326530612245,1.4387755102040816,1.066326530612245
2015-10-03,Sunderland,2,2,12,3,home,0,1,0,1,0,0,-1.2,-1.2,2.6,3.5,0.0,0.2,0.8,,1.2,,0.2,,1.0,,1.0609137055837563,1.4467005076142132,1.0609137055837563
2015-10-17,Sunderland,0,1,9,2,away,0,0,1,0,-1,0,-1.2,-1.2,2.8,3.5,0.0,0.1,,1.0,,2.8,,0.0,,0.2,1.0656565656565657,1.4494949494949494,1.0606060606060606
2015-10-25,Sunderland,3,0,9,3,home,1,0,0,3,3,1,-1.4,-1.3,2.6,3.4,0.0,0.0,0.8,,1.4,,0.0,,0.6,,1.0603015075376885,1.4472361809045227,1.0552763819095476
2015-11-01,Sunderland,2,6,17,9,away,0,0,1,0,-4,0,-0.6,-0.8,2.8,2.8,0.2,0.1,,0.8,,2.4,,0.0,,0.2,1.07,1.44,1.065
2015-11-07,Sunderland,0,1,9,3,home,0,0,1,0,-1,0,-1.0,-1.0,4.2,3.2,0.2,0.1,1.4,,1.4,,0.2,,1.0,,1.0746268656716418,1.462686567164179,1.0597014925373134
2015-11-23,Sunderland,1,0,12,4,away,1,0,0,3,1,1,-0.6,-0.9,4.0,3.3,0.2,0.1,,0.8,,2.8,,0.0,,0.2,1.0693069306930694,1.4603960396039604,1.0544554455445545
2015-11-28,Sunderland,2,0,18,5,home,1,0,0,3,2,1,-0.4,-0.8,4.2,3.5,0.4,0.2,1.2,,1.0,,0.2,,1.0,,1.0689655172413792,1.4532019704433496,1.064039408866995
2015-12-05,Sunderland,1,3,11,4,away,0,0,1,0,-2,0,0.2,-0.6,4.8,3.7,0.6,0.3,,0.6,,2.4,,0.2,,0.6,1.0735294117647058,1.446078431372549,1.0735294117647058
2015-12-12,Sunderland,0,1,14,2,home,0,0,1,0,-1,0,-0.8,-0.7,5.0,3.9,0.4,0.3,1.4,,0.8,,0.4,,1.4,,1.0731707317073171,1.4536585365853658,1.0682926829268293
2015-12-19,Sunderland,1,3,11,3,away,0,0,1,0,-2,0,-0.2,-0.6,3.6,3.9,0.4,0.3,,0.8,,2.6,,0.2,,0.6,1.0679611650485437,1.4514563106796117,1.0631067961165048
2015-12-26,Sunderland,1,4,11,3,away,0,0,1,0,-3,0,-0.4,-0.5,3.6,3.8,0.4,0.3,,1.0,,2.6,,0.2,,0.6,1.067632850241546,1.458937198067633,1.0579710144927537
2015-12-30,Sunderland,0,1,8,3,home,0,0,1,0,-1,0,-1.2,-0.8,3.4,3.8,0.2,0.3,1.4,,0.8,,0.4,,1.4,,1.0673076923076923,1.4711538461538463,1.0528846153846154
2016-01-02,Sunderland,3,1,13,6,home,1,0,0,3,2,0,-1.8,-0.8,3.0,3.9,0.0,0.3,1.0,,0.6,,0.4,,1.2,,1.062200956937799,1.4688995215311005,1.0478468899521531
2016-01-13,Sunderland,4,2,7,5,away,1,0,0,3,2,0,-1.0,-0.9,3.4,4.2,0.0,0.2,,1.2,,3.2,,0.2,,0.6,1.0714285714285714,1.4666666666666666,1.0571428571428572
2016-01-16,Sunderland,1,4,5,2,away,0,0,1,0,-3,0,-0.4,-0.3,4.0,3.8,0.0,0.2,,1.6,,2.4,,0.4,,1.2,1.085308056872038,1.4691943127962086,1.066350710900474
2016-01-23,Sunderland,1,1,10,5,home,0,1,0,1,0,0,-0.6,-0.5,3.8,3.7,0.0,0.2,1.0,,0.8,,0.4,,1.2,,1.0849056603773586,1.4811320754716981,1.0613207547169812
2016-02-02,Sunderland,0,1,11,2,home,0,0,1,0,-1,0,0.0,-0.6,4.2,3.8,0.0,0.1,1.2,,0.8,,0.4,,1.4,,1.0845070422535212,1.4788732394366197,1.0610328638497653
2016-02-06,Sunderland,2,2,7,2,away,0,1,0,1,0,0,0.0,-0.9,4.0,3.5,0.0,0.0,,1.6,,3.2,,0.2,,0.6,1.0794392523364487,1.4766355140186915,1.0560747663551402
2016-02-13,Sunderland,2,1,21,5,home,1,0,0,3,1,0,-0.4,-0.7,3.2,3.3,0.0,0.0,0.8,,1.0,,0.2,,0.8,,1.083720930232558,1.4790697674418605,1.0558139534883721
2016-02-27,Sunderland,0,1,13,4,away,0,0,1,0,-1,0,-0.6,-0.5,3.2,3.6,0.0,0.0,,1.8,,3.0,,0.2,,0.8,1.087962962962963,1.4768518518518519,1.0648148148148149
2016-03-01,Sunderland,2,2,17,6,home,0,1,0,1,0,0,-0.2,-0.4,3.6,3.7,0.0,0.0,1.2,,1.0,,0.4,,1.4,,1.0829493087557605,1.4746543778801844,1.0599078341013826
2016-03-05,Sunderland,1,1,11,3,away,0,1,0,1,0,0,-0.2,-0.1,3.8,4.0,0.0,0.0,,1.6,,2.6,,0.2,,0.8,1.0871559633027523,1.4770642201834863,1.0596330275229358
2016-03-20,Sunderland,1,1,14,4,away,0,1,0,1,0,0,0.0,0.0,4.0,4.0,0.0,0.0,,1.6,,2.0,,0.2,,1.0,1.08675799086758,1.4748858447488584,1.0593607305936072
2016-04-02,Sunderland,0,0,22,7,home,0,1,0,1,0,1,0.0,-0.2,4.4,3.8,0.0,0.0,1.6,,1.2,,0.4,,1.6,,1.0863636363636364,1.4727272727272727,1.059090909090909
2016-04-10,Sunderland,0,2,15,1,home,0,0,1,0,-2,0,-0.2,-0.4,4.8,4.0,0.2,0.1,1.0,,1.0,,0.2,,1.2,,1.081447963800905,1.4660633484162895,1.0588235294117647
2016-04-16,Sunderland,3,0,8,3,away,1,0,0,3,3,1,-0.4,-0.3,4.2,3.9,0.2,0.1,,1.0,,1.8,,0.0,,0.6,1.0765765765765767,1.4684684684684686,1.054054054054054
2016-04-24,Sunderland,0,0,12,3,home,0,1,0,1,0,1,0.2,0.0,3.6,3.7,0.4,0.2,0.8,,1.2,,0.2,,1.0,,1.0852017937219731,1.4618834080717489,1.062780269058296
2016-04-30,Sunderland,1,1,14,5,away,0,1,0,1,0,0,0.2,0.1,3.6,3.8,0.6,0.3,,1.4,,1.0,,0.2,,1.2,1.0803571428571428,1.4553571428571428,1.0625
2016-05-07,Sunderland,3,2,15,4,home,1,0,0,3,1,0,0.2,0.1,3.8,4.1,0.6,0.3,0.8,,1.0,,0.2,,1.2,,1.08,1.4533333333333334,1.0622222222222222
2016-05-11,Sunderland,3,0,14,8,home,1,0,0,3,3,1,0.4,0.1,3.2,4.0,0.4,0.3,1.0,,1.2,,0.2,,1.2,,1.0884955752212389,1.4557522123893805,1.0707964601769913
2016-05-15,Sunderland,2,2,6,4,away,0,1,0,1,0,0,1.4,0.5,4.6,4.4,0.6,0.4,,1.2,,0.8,,0.2,,1.2,1.0969162995594715,1.449339207048458,1.079295154185022
2016-08-13,Sunderland,1,2,7,3,away,0,0,1,0,-1,0,0.8,0.5,4.8,4.2,0.4,0.4,,1.6,,1.0,,0.2,,1.4,1.1008771929824561,1.4517543859649122,1.0789473684210527
2016-08-21,Sunderland,1,2,18,5,home,0,0,1,0,-1,0,0.6,0.4,4.8,4.2,0.2,0.4,1.2,,0.8,,0.4,,1.6,,1.1004366812227073,1.4541484716157205,1.074235807860262
2016-08-27,Sunderland,1,1,5,2,away,0,1,0,1,0,0,0.4,0.3,4.8,4.3,0.2,0.4,,1.6,,1.2,,0.2,,1.2,1.1,1.4565217391304348,1.0695652173913044
2016-09-12,Sunderland,0,3,11,2,home,0,0,1,0,-3,0,0.2,0.3,4.4,3.8,0.2,0.3,1.4,,1.2,,0.4,,1.4,,1.0995670995670996,1.4545454545454546,1.0692640692640694
2016-09-18,Sunderland,0,1,6,2,away,0,0,1,0,-1,0,-1.0,0.2,3.2,3.9,0.0,0.3,,1.6,,1.2,,0.2,,1.2,1.0948275862068966,1.4612068965517242,1.0646551724137931
2016-09-24,Sunderland,2,3,11,4,home,0,0,1,0,-1,0,-1.2,-0.2,2.8,3.8,0.0,0.2,1.4,,1.4,,0.4,,1.4,,1.090128755364807,1.4592274678111588,1.0600858369098713
2016-10-01,Sunderland,1,1,7,2,home,0,1,0,1,0,0,-1.2,-0.3,3.0,3.9,0.0,0.1,1.8,,2.0,,0.4,,1.2,,1.0940170940170941,1.4658119658119657,1.0555555555555556
2016-10-15,Sunderland,0,2,11,1,away,0,0,1,0,-2,0,-1.0,-0.3,2.4,3.6,0.0,0.1,,1.0,,1.4,,0.0,,0.6,1.0936170212765957,1.4638297872340424,1.0553191489361702
2016-10-22,Sunderland,0,1,10,2,away,0,0,1,0,-1,0,-1.4,-0.6,2.2,3.3,0.0,0.1,,0.8,,1.6,,0.0,,0.4,1.0889830508474576,1.4661016949152543,1.0508474576271187
2016-10-29,Sunderland,1,4,3,1,home,0,0,1,0,-3,0,-1.0,-1.0,2.2,2.7,0.0,0.0,1.4,,1.8,,0.2,,0.8,,1.0843881856540085,1.4641350210970465,1.0464135021097047
2016-11-05,Sunderland,2,1,9,4,away,1,0,0,3,1,0,-1.4,-1.3,2.0,2.4,0.0,0.0,,0.4,,1.4,,0.0,,0.2,1.084033613445378,1.4747899159663866,1.0420168067226891
2016-11-19,Sunderland,3,0,11,4,home,1,0,0,3,3,1,-1.0,-1.1,2.0,2.5,0.0,0.0,1.0,,2.6,,0.0,,0.2,,1.0878661087866108,1.4728033472803348,1.0502092050209204
2016-11-26,Sunderland,0,2,6,1,away,0,0,1,0,-2,0,-0.4,-0.7,2.4,2.4,0.2,0.1,,0.6,,1.2,,0.2,,0.8,1.0958333333333334,1.4666666666666666,1.0583333333333333
2016-12-03,Sunderland,2,1,22,6,home,1,0,0,3,1,0,-0.4,-0.9,2.4,2.3,0.2,0.1,1.4,,2.2,,0.2,,0.8,,1.0912863070539418,1.4688796680497926,1.053941908713693
2016-12-10,Sunderland,0,3,11,2,away,0,0,1,0,-3,0,0.0,-0.5,3.2,2.7,0.2,0.1,,0.4,,1.4,,0.2,,0.6,1.0950413223140496,1.4669421487603307,1.06198347107438
2016-12-14,Sunderland,0,1,8,3,home,0,0,1,0,-1,0,0.0,-0.7,3.4,2.7,0.2,0.1,1.8,,1.8,,0.4,,1.4,,1.0905349794238683,1.4732510288065843,1.0576131687242798
2016-12-17,Sunderland,1,0,12,4,home,1,0,0,3,1,1,-0.4,-0.7,3.2,2.6,0.2,0.1,1.4,,1.4,,0.4,,1.4,,1.0860655737704918,1.471311475409836,1.0532786885245902
2016-12-26,Sunderland,1,3,7,4,away,0,0,1,0,-2,0,-0.8,-0.6,3.2,2.8,0.2,0.2,,0.4,,1.8,,0.2,,0.6,1.0857142857142856,1.4653061224489796,1.0612244897959184
2016-12-31,Sunderland,1,4,11,3,away,0,0,1,0,-3,0,-0.8,-0.6,3.8,3.1,0.2,0.2,,0.6,,2.0,,0.2,,0.6,1.0853658536585367,1.4715447154471544,1.056910569105691
2017-01-02,Sunderland,2,2,10,5,home,0,1,0,1,0,0,-1.6,-0.8,3.2,3.2,0.2,0.2,1.4,,1.2,,0.6,,1.8,,1.0850202429149798,1.4817813765182186,1.0526315789473684
2017-01-14,Sunderland,1,3,14,3,home,0,0,1,0,-2,0,-1.0,-0.5,3.8,3.6,0.2,0.2,1.6,,0.8,,0.6,,2.0,,1.0887096774193548,1.4838709677419355,1.0524193548387097
2017-01-21,Sunderland,0,2,9,3,away,0,0,1,0,-2,0,-1.2,-0.8,3.8,3.5,0.2,0.2,,0.8,,2.6,,0.2,,0.6,1.0883534136546185,1.4899598393574298,1.0481927710843373
2017-01-31,Sunderland,0,0,3,1,home,0,1,0,1,0,1,-1.8,-1.3,3.6,3.4,0.0,0.1,1.2,,1.4,,0.4,,1.4,,1.084,1.492,1.044
2017-02-04,Sunderland,4,0,10,7,away,1,0,0,3,4,1,-1.4,-1.1,3.0,3.4,0.2,0.2,,0.4,,2.8,,0.0,,0.0,1.0796812749003983,1.4860557768924303,1.043824701195219
2017-02-11,Sunderland,0,4,6,1,home,0,0,1,0,-4,0,0.0,-0.8,3.8,3.5,0.4,0.3,0.8,,1.2,,0.2,,1.0,,1.0912698412698412,1.4801587301587302,1.0515873015873016
2017-02-25,Sunderland,0,2,10,1,away,0,0,1,0,-2,0,-0.8,-0.9,3.0,3.4,0.4,0.3,,1.2,,2.4,,0.2,,0.6,1.0869565217391304,1.4901185770750989,1.0474308300395256
2017-03-05,Sunderland,0,2,11,3,home,0,0,1,0,-2,0,-0.8,-1.0,2.6,3.2,0.4,0.3,0.8,,1.8,,0.2,,1.0,,1.0826771653543308,1.4921259842519685,1.0433070866141732
2017-03-18,Sunderland,0,0,14,5,home,0,1,0,1,0,1,-0.8,-1.3,2.6,3.1,0.4,0.2,0.6,,2.2,,0.0,,0.4,,1.0784313725490196,1.4941176470588236,1.0392156862745099
2017-04-01,Sunderland,0,1,11,3,away,0,0,1,0,-1,0,-0.8,-1.1,3.4,3.2,0.4,0.3,,1.2,,2.2,,0.2,,0.6,1.07421875,1.48828125,1.0390625
2017-04-04,Sunderland,0,2,15,3,away,0,0,1,0,-2,0,-1.8,-0.9,2.6,3.2,0.2,0.3,,1.0,,1.8,,0.2,,0.6,1.0700389105058365,1.4863813229571985,1.0350194552529184
2017-04-09,Sunderland,0,3,9,4,home,0,0,1,0,-3,0,-1.4,-1.1,3.0,3.0,0.2,0.3,0.2,,1.8,,0.0,,0.4,,1.065891472868217,1.4883720930232558,1.0310077519379846
2017-04-15,Sunderland,2,2,14,4,home,0,1,0,1,0,0,-1.6,-1.2,3.6,3.1,0.2,0.3,0.0,,1.8,,0.0,,0.4,,1.0617760617760619,1.494208494208494,1.027027027027027
2017-04-26,Sunderland,0,1,10,4,away,0,0,1,0,-1,0,-1.2,-1.0,3.8,3.2,0.2,0.3,,0.8,,1.4,,0.2,,0.6,1.0653846153846154,1.4961538461538462,1.0269230769230768
2017-04-29,Sunderland,0,1,17,5,home,0,0,1,0,-1,0,-1.4,-1.1,3.6,3.5,0.0,0.2,0.4,,2.2,,0.0,,0.4,,1.0613026819923372,1.4942528735632183,1.0229885057471264
2017-05-06,Sunderland,2,0,12,5,away,1,0,0,3,2,1,-1.4,-1.6,4.0,3.3,0.0,0.1,,0.8,,1.2,,0.2,,0.6,1.0572519083969465,1.4923664122137406,1.0190839694656488
2017-05-13,Sunderland,0,2,13,4,home,0,0,1,0,-2,0,-0.6,-1.0,4.4,3.7,0.2,0.2,0.4,,1.6,,0.0,,0.4,,1.0608365019011408,1.4866920152091254,1.026615969581749
2017-05-16,Sunderland,0,2,6,2,away,0,0,1,0,-2,0,-0.4,-1.0,4.4,4.0,0.2,0.2,,0.4,,1.2,,0.2,,0.6,1.0568181818181819,1.4886363636363635,1.0227272727272727
2017-05-21,Sunderland,1,5,7,3,away,0,0,1,0,-4,0,-0.8,-1.0,4.0,3.9,0.2,0.2,,0.4,,1.2,,0.2,,0.6,1.0528301886792453,1.490566037735849,1.0188679245283019
2025-08-16,Sunderland,3,0,10,5,home,1,0,0,3,3,1,-1.4,-1.4,3.8,3.7,0.2,0.1,0.4,,1.6,,0.0,,0.4,,1.0526315789473684,1.5037593984962405,1.0150375939849625
2025-08-23,Sunderland,0,2,9,1,away,0,0,1,0,-2,0,-0.6,-1.0,3.8,3.9,0.4,0.2,,0.6,,2.0,,0.2,,0.6,1.0599250936329587,1.4981273408239701,1.0224719101123596
2025-08-30,Sunderland,2,1,12,3,home,1,0,0,3,1,0,-1.4,-1.0,3.0,3.7,0.2,0.2,1.0,,1.6,,0.2,,0.8,,1.0559701492537314,1.5,1.0186567164179106
2025-09-13,Sunderland,0,0,6,0,away,0,1,0,1,0,1,-0.8,-0.6,2.8,3.6,0.2,0.2,,0.6,,2.0,,0.2,,0.6,1.0594795539033457,1.4981412639405205,1.0260223048327137
2025-09-21,Sunderland,1,1,14,4,home,0,1,0,1,0,0,-0.4,-0.6,2.4,3.2,0.4,0.3,1.4,,1.2,,0.4,,1.4,,1.0555555555555556,1.4925925925925927,1.025925925925926
2025-09-27,Sunderland,1,0,11,3,away,1,0,0,3,1,1,0.4,-0.5,2.6,3.2,0.4,0.3,,0.6,,1.8,,0.2,,0.8,1.055350553505535,1.4907749077490775,1.0258302583025831
2025-10-04,Sunderland,0,2,8,3,away,0,0,1,0,-2,0,0.0,-0.3,2.2,3.0,0.4,0.4,,0.4,,1.8,,0.2,,0.8,1.0551470588235294,1.4852941176470589,1.0330882352941178
2025-10-18,Sunderland,2,0,8,2,home,1,0,0,3,2,1,0.0,-0.7,2.6,2.8,0.4,0.3,1.2,,1.0,,0.4,,1.4,,1.0512820512820513,1.4871794871794872,1.0293040293040292
2025-10-25,Sunderland,2,1,10,4,away,1,0,0,3,1,0,0.2,-0.3,2.4,2.6,0.6,0.4,,0.4,,1.8,,0.2,,0.8,1.0547445255474452,1.4817518248175183,1.0364963503649636
2025-11-03,Sunderland,1,1,17,3,home,0,1,0,1,0,0,0.4,0.0,3.2,2.8,0.4,0.4,1.6,,0.8,,0.6,,2.0,,1.0581818181818181,1.48,1.0436363636363637
2025-11-08,Sunderland,2,2,6,2,home,0,1,0,1,0,0,0.4,0.4,3.0,2.8,0.4,0.4,1.8,,0.6,,0.6,,2.2,,1.0579710144927537,1.4782608695652173,1.0434782608695652
2025-11-22,Sunderland,0,1,4,2,away,0,0,1,0,-1,0,0.2,0.1,2.8,2.5,0.2,0.3,,0.6,,1.0,,0.4,,1.4,1.0613718411552346,1.48014440433213,1.0433212996389891
2025-11-29,Sunderland,3,2,12,6,home,1,0,0,3,1,0,0.4,0.2,2.6,2.6,0.2,0.3,1.6,,1.0,,0.4,,1.8,,1.0575539568345325,1.4784172661870503,1.039568345323741
2025-12-03,Sunderland,1,1,9,6,away,0,1,0,1,0,0,0.2,0.2,3.4,2.9,0.0,0.3,,0.6,,0.8,,0.4,,1.4,1.064516129032258,1.4802867383512546,1.0465949820788532
2025-12-06,Sunderland,0,3,8,1,away,0,0,1,0,-3,0,0.0,0.2,3.8,3.5,0.0,0.2,,0.8,,1.0,,0.4,,1.4,1.0642857142857143,1.4785714285714286,1.0464285714285715
2025-12-14,Sunderland,1,0,5,1,home,1,0,0,3,1,1,-0.6,-0.1,3.4,3.2,0.0,0.2,1.8,,1.2,,0.4,,1.8,,1.0604982206405693,1.4839857651245552,1.0427046263345197
2025-12-20,Sunderland,0,0,14,6,away,0,1,0,1,0,1,-0.4,-0.1,3.2,3.0,0.2,0.2,,0.6,,1.6,,0.2,,0.8,1.0602836879432624,1.4787234042553192,1.049645390070922
