season,matchweek,team,overall_pos,overall_wins,overall_loss,overall_draws,overall_points,overall_played,overall_gf,overall_ga,overall_gd,home_pos,home_wins,home_loss,home_draws,home_points,home_played,home_gf,home_ga,home_gd,away_pos,away_wins,away_loss,away_draws,away_points,away_played,away_gf,away_ga,away_gd,champion_label
2017,30,West Ham United,16,7,14,9,30,30,36,57,-21,16,5,5,4,19,14,16,20,-4,14,2,9,5,11,16,20,37,-17,0
2017,30,Southampton,17,5,12,13,28,30,29,44,-15,19,3,6,7,16,16,16,21,-5,12,2,6,6,12,14,13,23,-10,0
2017,30,Crystal Palace,18,6,15,9,27,30,28,48,-20,18,4,6,5,17,15,18,23,-5,17,2,9,4,10,15,10,25,-15,0
2017,30,Stoke City,19,6,15,9,27,30,28,56,-28,17,5,6,4,19,15,16,23,-7,18,1,9,5,8,15,12,33,-21,0
2017,30,West Bromwich Albion,20,3,16,11,20,30,23,47,-24,20,2,6,7,13,15,16,24,-8,20,1,10,4,7,15,7,23,-16,0
2017,31,Manchester City,1,26,1,3,81,30,85,20,65,1,14,0,1,43,15,51,10,41,1,12,1,2,38,15,34,10,24,1
2017,31,Manchester United,2,20,5,5,65,30,58,23,35,2,12,1,2,38,15,33,7,26,4,8,4,3,27,15,25,16,9,0
2017,31,Liverpool,3,18,4,9,63,31,73,34,39,3,10,0,6,36,16,38,10,28,3,8,4,3,27,15,35,24,11,0
2017,31,Tottenham Hotspur,4,18,5,7,61,30,59,25,34,5,10,1,4,34,15,31,9,22,2,8,4,3,27,15,28,16,12,0
2017,31,Chelsea,5,17,8,5,56,30,52,27,25,6,10,3,2,32,15,26,11,15,5,7,5,3,24,15,26,16,10,0
2017,31,Arsenal,6,14,10,6,48,30,55,41,14,4,11,2,2,35,15,39,17,22,10,3,8,4,13,15,16,24,-8,0
2017,31,Burnley,7,11,9,10,43,30,27,26,1,10,6,5,4,22,15,12,12,0,6,5,4,6,21,15,15,14,1,0
2017,31,Leicester City,8,10,10,10,40,30,45,43,2,9,6,4,5,23,15,21,17,4,7,4,6,5,17,15,24,26,-2,0
2017,31,Everton,9,11,13,7,40,31,37,50,-13,7,9,4,2,29,15,25,18,7,16,2,9,5,11,16,12,32,-20,0
2017,31,Bournemouth,10,9,13,9,36,31,37,49,-12,11,6,6,4,22,16,23,26,-3,8,3,7,5,14,15,14,23,-9,0
2017,31,Watford,11,10,15,6,36,31,39,55,-16,12,6,5,4,22,15,22,26,-4,9,4,10,2,14,16,17,29,-12,0
2017,31,Brighton and Hove Albion,12,8,12,10,34,30,28,40,-12,8,6,3,6,24,15,21,21,0,18,2,9,4,10,15,7,19,-12,0
2017,31,Newcastle United,13,8,14,8,32,30,30,40,-10,15,5,6,4,19,15,15,15,0,11,3,8,4,13,15,15,25,-10,0
2017,31,Swansea City,14,8,15,7,31,30,25,42,-17,13,6,7,2,20,15,15,19,-4,14,2,8,5,11,15,10,23,-13,0
2017,31,Huddersfield Town,15,8,16,7,31,31,25,52,-27,14,5,6,5,20,16,15,22,-7,17,3,10,2,11,15,10,30,-20,0
2017,31,Crystal Palace,16,7,15,9,30,31,30,48,-18,18,4,6,5,17,15,18,23,-5,12,3,9,4,13,16,12,25,-13,0
2017,31,West Ham United,17,7,14,9,30,30,36,57,-21,16,5,5,4,19,14,16,20,-4,15,2,9,5,11,16,20,37,-17,0
2017,31,Southampton,18,5,12,13,28,30,29,44,-15,19,3,6,7,16,16,16,21,-5,13,2,6,6,12,14,13,23,-10,0
2017,31,Stoke City,19,6,16,9,27,31,29,58,-29,17,5,7,4,19,16,17,25,-8,19,1,9,5,8,15,12,33,-21,0
2017,31,West Bromwich Albion,20,3,17,11,20,31,24,49,-25,20,2,6,7,13,15,16,24,-8,20,1,11,4,7,16,8,25,-17,0
2017,32,Manchester City,1,27,1,3,84,31,88,21,67,1,14,0,1,43,15,51,10,41,1,13,1,2,41,16,37,11,26,1
2017,32,Manchester United,2,21,5,5,68,31,60,23,37,2,13,1,2,41,16,35,7,28,4,8,4,3,27,15,25,16,9,0
2017,32,Liverpool,3,19,4,9,66,32,75,35,40,4,10,0,6,36,16,38,10,28,3,9,4,3,30,16,37,25,12,0
2017,32,Tottenham Hotspur,4,19,5,7,64,31,62,26,36,5,10,1,4,34,15,31,9,22,2,9,4,3,30,16,31,17,14,0
2017,32,Chelsea,5,17,9,5,56,31,53,30,23,6,10,4,2,32,16,27,14,13,5,7,5,3,24,15,26,16,10,0
2017,32,Arsenal,6,15,10,6,51,31,58,41,17,3,12,2,2,38,16,42,17,25,10,3,8,4,13,15,16,24,-8,0
2017,32,Burnley,7,12,9,10,46,31,29,27,2,12,6,5,4,22,15,12,12,0,6,6,4,6,24,16,17,15,2,0
2017,32,Leicester City,8,11,10,10,43,31,47,43,4,9,6,4,5,23,15,21,17,4,7,5,6,5,20,16,26,26,0,0
2017,32,Everton,9,11,14,7,40,32,38,53,-15,7,9,5,2,29,16,26,21,5,16,2,9,5,11,16,12,32,-20,0
2017,32,Bournemouth,10,9,13,10,37,32,39,51,-12,14,6,6,4,22,16,23,26,-3,8,3,7,6,15,16,16,25,-9,0
2017,32,Watford,11,10,15,7,37,32,41,57,-16,10,6,5,5,23,16,24,28,-4,9,4,10,2,14,16,17,29,-12,0
2017,32,Newcastle United,12,9,14,8,35,31,31,40,-9,11,6,6,4,22,16,16,15,1,11,3,8,4,13,15,15,25,-10,0
2017,32,Brighton and Hove Albion,13,8,13,10,34,31,28,42,-14,8,6,4,6,24,16,21,23,-2,18,2,9,4,10,15,7,19,-12,0
2017,32,West Ham United,14,8,14,9,33,31,39,57,-18,13,6,5,4,22,15,19,20,-1,15,2,9,5,11,16,20,37,-17,0
2017,32,Swansea City,15,8,16,7,31,31,25,44,-19,15,6,7,2,20,15,15,19,-4,14,2,9,5,11,16,10,25,-15,0
2017,32,Huddersfield Town,16,8,17,7,31,32,25,53,-28,16,5,6,5,20,16,15,22,-7,17,3,11,2,11,16,10,31,-21,0
2017,32,Crystal Palace,17,7,16,9,30,32,31,50,-19,18,4,7,5,17,16,19,25,-6,12,3,9,4,13,16,12,25,-13,0
2017,32,Southampton,18,5,13,13,28,31,29,47,-18,19,3,6,7,16,16,16,21,-5,13,2,7,6,12,15,13,26,-13,0
2017,32,Stoke City,19,6,17,9,27,32,29,61,-32,17,5,7,4,19,16,17,25,-8,19,1,10,5,8,16,12,36,-24,0
2017,32,West Bromwich Albion,20,3,18,11,20,32,25,51,-26,20,2,7,7,13,16,17,26,-9,20,1,11,4,7,16,8,25,-17,0
2017,33,Manchester City,1,27,2,3,84,32,90,24,66,1,14,1,1,43,16,53,13,40,1,13,1,2,41,16,37,11,26,1
2017,33,Manchester United,2,22,5,5,71,32,63,25,38,2,13,1,2,41,16,35,7,28,4,9,4,3,30,16,28,18,10,0
2017,33,Liverpool,3,19,4,10,67,33,75,35,40,4,10,0,6,36,16,38,10,28,3,9,4,4,31,17,37,25,12,0
2017,33,Tottenham Hotspur,4,20,5,7,67,32,64,27,37,5,10,1,4,34,15,31,9,22,2,10,4,3,33,17,33,18,15,0
2017,33,Chelsea,5,17,9,6,57,32,54,31,23,6,10,4,3,33,17,28,15,13,6,7,5,3,24,15,26,16,10,0
2017,33,Arsenal,6,16,10,6,54,32,61,43,18,3,13,2,2,41,17,45,19,26,12,3,8,4,13,15,16,24,-8,0
2017,33,Burnley,7,13,9,10,49,32,31,28,3,13,6,5,4,22,15,12,12,0,5,7,4,6,27,17,19,16,3,0
2017,33,Leicester City,8,11,11,10,43,32,48,45,3,9,6,5,5,23,16,22,19,3,7,5,6,5,20,16,26,26,0,0
2017,33,Everton,9,11,14,8,41,33,38,53,-15,7,9,5,3,30,17,26,21,5,17,2,9,5,11,16,12,32,-20,0
2017,33,Newcastle United,10,10,14,8,38,32,33,41,-8,12,6,6,4,22,16,16,15,1,8,4,8,4,16,16,17,26,-9,0
2017,33,Bournemouth,11,9,13,11,38,33,41,53,-12,10,6,6,5,23,17,25,28,-3,9,3,7,6,15,16,16,25,-9,0
2017,33,Watford,12,10,16,7,37,33,42,59,-17,11,6,6,5,23,17,25,30,-5,10,4,10,2,14,16,17,29,-12,0
2017,33,Brighton and Hove Albion,13,8,13,11,35,32,29,43,-14,8,6,4,7,25,17,22,24,-2,18,2,9,4,10,15,7,19,-12,0
2017,33,West Ham United,14,8,14,10,34,32,40,58,-18,14,6,5,4,22,15,19,20,-1,15,2,9,6,12,17,21,38,-17,0
2017,33,Swansea City,15,8,16,8,32,32,26,45,-19,15,6,7,2,20,15,15,19,-4,14,2,9,6,12,17,11,26,-15,0
2017,33,Huddersfield Town,16,8,17,8,32,33,26,54,-28,16,5,6,5,20,16,15,22,-7,16,3,11,3,12,17,11,32,-21,0
2017,33,Crystal Palace,17,7,16,10,31,33,33,52,-19,18,4,7,5,17,16,19,25,-6,11,3,9,5,14,17,14,27,-13,0
2017,33,Southampton,18,5,14,13,28,32,31,50,-19,19,3,6,7,16,16,16,21,-5,13,2,8,6,12,16,15,29,-14,0
2017,33,Stoke City,19,6,18,9,27,33,30,63,-33,17,5,8,4,19,17,18,27,-9,19,1,10,5,8,16,12,36,-24,0
2017,33,West Bromwich Albion,20,3,18,12,21,33,26,52,-26,20,2,7,8,14,17,18,27,-9,20,1,11,4,7,16,8,25,-17,0
2017,34,Manchester City,1,28,2,3,87,33,93,25,68,1,14,1,1,43,16,53,13,40,1,14,1,2,44,17,40,12,28,1
2017,34,Manchester United,2,22,6,5,71,33,63,26,37,2,13,2,2,41,17,35,8,27,4,9,4,3,30,16,28,18,10,0
2017,34,Liverpool,3,20,4,10,70,34,78,35,43,4,11,0,6,39,17,41,10,31,3,9,4,4,31,17,37,25,12,0
2017,34,Tottenham Hotspur,4,20,6,7,67,33,65,30,35,5,10,2,4,34,16,32,12,20,2,10,4,3,33,17,33,18,15,0
2017,34,Chelsea,5,18,9,6,60,33,57,33,24,6,10,4,3,33,17,28,15,13,5,8,5,3,27,16,29,18,11,0
2017,34,Arsenal,6,16,11,6,54,33,62,45,17,3,13,2,2,41,17,45,19,26,12,3,9,4,13,16,17,26,-9,0
2017,34,Burnley,7,14,9,10,52,33,33,29,4,9,7,5,4,25,16,14,13,1,6,7,4,6,27,17,19,16,3,0
2017,34,Leicester City,8,11,12,10,43,33,49,47,2,11,6,5,5,23,16,22,19,3,7,5,7,5,20,17,27,28,-1,0
2017,34,Everton,9,11,14,9,42,34,39,54,-15,7,9,5,3,30,17,26,21,5,16,2,9,6,12,17,13,33,-20,0
2017,34,Newcastle United,10,11,14,8,41,33,35,42,-7,8,7,6,4,25,17,18,16,2,8,4,8,4,16,16,17,26,-9,0
2017,34,Bournemouth,11,9,14,11,38,34,41,56,-15,13,6,6,5,23,17,25,28,-3,9,3,8,6,15,17,16,28,-12,0
2017,34,Watford,12,10,17,7,37,34,42,60,-18,14,6,6,5,23,17,25,30,-5,10,4,11,2,14,17,17,30,-13,0
2017,34,Brighton and Hove Albion,13,8,14,11,35,33,31,46,-15,10,6,4,7,25,17,22,24,-2,18,2,10,4,10,16,9,22,-13,0
2017,34,West Ham United,14,8,14,11,35,33,41,59,-18,12,6,5,5,23,16,20,21,-1,15,2,9,6,12,17,21,38,-17,0
2017,34,Huddersfield Town,15,9,17,8,35,34,27,54,-27,15,6,6,5,23,17,16,22,-6,17,3,11,3,12,17,11,32,-21,0
2017,34,Crystal Palace,16,8,16,10,34,34,36,54,-18,17,5,7,5,20,17,22,27,-5,11,3,9,5,14,17,14,27,-13,0
2017,34,Swansea City,17,8,16,9,33,33,27,46,-19,16,6,7,3,21,16,16,20,-4,14,2,9,6,12,17,11,26,-15,0
2017,34,Southampton,18,5,15,13,28,33,33,53,-20,19,3,7,7,16,17,18,24,-6,13,2,8,6,12,16,15,29,-14,0
2017,34,Stoke City,19,6,18,10,28,34,31,64,-33,18,5,8,4,19,17,18,27,-9,20,1,10,6,9,17,13,37,-24,0
2017,34,West Bromwich Albion,20,4,18,12,24,34,27,52,-25,20,2,7,8,14,17,18,27,-9,19,2,11,4,10,17,9,25,-16,0
2017,35,Manchester City,1,29,2,3,90,34,98,25,73,1,15,1,1,46,17,58,13,45,1,14,1,2,44,17,40,12,28,1
2017,35,Manchester United,2,23,6,5,74,34,65,26,39,3,13,2,2,41,17,35,8,27,3,10,4,3,33,17,30,18,12,0
2017,35,Liverpool,3,20,4,11,71,35,80,37,43,4,11,0,6,39,17,41,10,31,4,9,4,5,32,18,39,27,12,0
2017,35,Tottenham Hotspur,4,20,6,8,68,34,66,31,35,5,10,2,4,34,16,32,12,20,2,10,4,4,34,18,34,19,15,0
2017,35,Chelsea,5,19,9,6,63,34,59,34,25,6,10,4,3,33,17,28,15,13,5,9,5,3,30,17,31,19,12,0
2017,35,Arsenal,6,17,11,6,57,34,66,46,20,2,14,2,2,44,18,49,20,29,12,3,9,4,13,16,17,26,-9,0
2017,35,Burnley,7,14,10,11,53,35,35,32,3,10,7,6,4,25,17,15,15,0,6,7,4,7,28,18,20,17,3,0
2017,35,Everton,8,12,14,9,45,35,40,54,-14,7,10,5,3,33,18,27,21,6,15,2,9,6,12,17,13,33,-20,0
2017,35,Leicester City,9,11,12,11,44,34,49,47,2,11,6,5,6,24,17,22,19,3,7,5,7,5,20,17,27,28,-1,0
2017,35,Newcastle United,10,11,15,8,41,34,35,43,-8,9,7,6,4,25,17,18,16,2,8,4,9,4,16,17,17,27,-10,0
2017,35,Bournemouth,11,9,15,11,38,35,41,58,-17,14,6,7,5,23,18,25,30,-5,9,3,8,6,15,17,16,28,-12,0
2017,35,Watford,12,10,17,8,38,35,42,60,-18,12,6,6,6,24,18,25,30,-5,11,4,11,2,14,17,17,30,-13,0
2017,35,Brighton and Hove Albion,13,8,14,12,36,34,32,47,-15,8,6,4,8,26,18,23,25,-2,18,2,10,4,10,16,9,22,-13,0
2017,35,Crystal Palace,14,8,16,11,35,35,36,54,-18,17,5,7,5,20,17,22,27,-5,10,3,9,6,15,18,14,27,-13,0
2017,35,West Ham United,15,8,15,11,35,34,42,63,-21,13,6,5,5,23,16,20,21,-1,14,2,10,6,12,18,22,42,-20,0
2017,35,Huddersfield Town,16,9,17,8,35,34,27,54,-27,15,6,6,5,23,17,16,22,-6,17,3,11,3,12,17,11,32,-21,0
2017,35,Swansea City,17,8,17,9,33,34,27,51,-24,16,6,7,3,21,16,16,20,-4,16,2,10,6,12,18,11,31,-20,0
2017,35,Southampton,18,5,15,14,29,34,33,53,-20,19,3,7,7,16,17,18,24,-6,13,2,8,7,13,17,15,29,-14,0
2017,35,Stoke City,19,6,18,11,29,35,32,65,-33,18,5,8,5,20,18,19,28,-9,20,1,10,6,9,17,13,37,-24,0
2017,35,West Bromwich Albion,20,4,18,13,25,35,29,54,-25,20,2,7,9,15,18,20,29,-9,19,2,11,4,10,17,9,25,-16,0
2017,36,Manchester City,1,30,2,3,93,35,102,26,76,1,15,1,1,46,17,58,13,45,1,15,1,2,47,18,44,13,31,1
2017,36,Manchester United,2,24,6,5,77,35,67,27,40,3,14,2,2,44,18,37,9,28,4,10,4,3,33,17,30,18,12,0
2017,36,Liverpool,3,20,4,12,72,36,80,37,43,4,11,0,7,40,18,41,10,31,5,9,4,5,32,18,39,27,12,0
2017,36,Tottenham Hotspur,4,21,6,8,71,35,68,31,37,5,11,2,4,37,17,34,12,22,2,10,4,4,34,18,34,19,15,0
2017,36,Chelsea,5,20,9,6,66,35,60,34,26,6,10,4,3,33,17,28,15,13,3,10,5,3,33,18,32,19,13,0
2017,36,Arsenal,6,17,12,6,57,35,67,48,19,2,14,2,2,44,18,49,20,29,13,3,10,4,13,17,18,28,-10,0
2017,36,Burnley,7,14,10,12,54,36,35,32,3,8,7,6,5,26,18,15,15,0,6,7,4,7,28,18,20,17,3,0
2017,36,Everton,8,13,14,9,48,36,42,54,-12,7,10,5,3,33,18,27,21,6,11,3,9,6,15,18,15,33,-18,0
2017,36,Leicester City,9,11,13,11,44,35,49,52,-3,11,6,5,6,24,17,22,19,3,7,5,8,5,20,18,27,33,-6,0
2017,36,Newcastle United,10,11,16,8,41,35,35,44,-9,10,7,7,4,25,18,18,17,1,8,4,9,4,16,17,17,27,-10,0
2017,36,Crystal Palace,11,9,16,11,38,36,41,54,-13,13,6,7,5,23,18,27,27,0,10,3,9,6,15,18,14,27,-13,0
2017,36,Bournemouth,12,9,16,11,38,36,42,60,-18,15,6,7,5,23,18,25,30,-5,9,3,9,6,15,18,17,30,-13,0
2017,36,Watford,13,10,18,8,38,36,42,62,-20,12,6,6,6,24,18,25,30,-5,12,4,12,2,14,18,17,32,-15,0
2017,36,Brighton and Hove Albion,14,8,14,13,37,35,32,47,-15,9,6,4,8,26,18,23,25,-2,19,2,10,5,11,17,9,22,-13,0
2017,36,West Ham United,15,8,16,11,35,35,43,67,-24,14,6,6,5,23,17,21,25,-4,16,2,10,6,12,18,22,42,-20,0
2017,36,Huddersfield Town,16,9,18,8,35,35,27,56,-29,16,6,7,5,23,18,16,24,-8,18,3,11,3,12,17,11,32,-21,0
2017,36,Swansea City,17,8,18,9,33,35,27,52,-25,17,6,8,3,21,17,16,21,-5,17,2,10,6,12,18,11,31,-20,0
2017,36,Southampton,18,6,15,14,32,35,35,54,-19,19,4,7,7,19,18,20,25,-5,14,2,8,7,13,17,15,29,-14,0
2017,36,Stoke City,19,6,18,12,30,36,32,65,-33,18,5,8,5,20,18,19,28,-9,20,1,10,7,10,18,13,37,-24,0
2017,36,West Bromwich Albion,20,5,18,13,28,36,30,54,-24,20,2,7,9,15,18,20,29,-9,15,3,11,4,13,18,10,25,-15,0
2017,37,Manchester City,1,31,2,4,97,37,105,27,78,1,16,1,2,50,19,61,14,47,1,15,1,2,47,18,44,13,31,1
2017,37,Manchester United,2,24,7,6,78,37,67,28,39,3,14,2,2,44,18,37,9,28,3,10,5,4,34,19,30,19,11,0
2017,37,Tottenham Hotspur,3,22,7,8,74,37,69,32,37,5,12,2,4,40,18,35,12,23,2,10,5,4,34,19,34,20,14,0
2017,37,Liverpool,4,20,5,12,72,37,80,38,42,4,11,0,7,40,18,41,10,31,5,9,5,5,32,19,39,28,11,0
2017,37,Chelsea,5,21,9,7,70,37,62,35,27,6,11,4,4,37,19,30,16,14,4,10,5,3,33,18,32,19,13,0
2017,37,Arsenal,6,18,13,6,60,37,73,51,22,2,15,2,2,47,19,54,20,34,16,3,11,4,13,18,19,31,-12,0
2017,37,Burnley,7,14,11,12,54,37,35,37,-2,11,7,6,5,26,18,15,15,0,6,7,5,7,28,19,20,22,-2,0
2017,37,Everton,8,13,14,10,49,37,43,55,-12,7,10,5,4,34,19,28,22,6,13,3,9,6,15,18,15,33,-18,0
2017,37,Leicester City,9,12,14,11,47,37,52,55,-3,9,7,6,6,27,19,25,22,3,7,5,8,5,20,18,27,33,-6,0
2017,37,Newcastle United,10,11,18,8,41,37,36,47,-11,13,7,7,4,25,18,18,17,1,10,4,11,4,16,19,18,30,-12,0
2017,37,Crystal Palace,11,10,16,11,41,37,43,55,-12,15,6,7,5,23,18,27,27,0,8,4,9,6,18,19,16,28,-12,0
2017,37,Bournemouth,12,10,16,11,41,37,43,60,-17,12,7,7,5,26,19,26,30,-4,11,3,9,6,15,18,17,30,-13,0
2017,37,Watford,13,11,18,8,41,37,44,63,-19,10,7,6,6,27,19,27,31,-4,14,4,12,2,14,18,17,32,-15,0
2017,37,Brighton and Hove Albion,14,9,15,13,40,37,34,50,-16,8,7,4,8,29,19,24,25,-1,19,2,11,5,11,18,10,25,-15,0
2017,37,West Ham United,15,9,16,12,39,37,45,67,-22,14,6,6,6,24,18,21,25,-4,12,3,10,6,15,19,24,42,-18,0
2017,37,Huddersfield Town,16,9,18,10,37,37,28,57,-29,16,6,7,5,23,18,16,24,-8,15,3,11,5,14,19,12,33,-21,0
2017,37,Southampton,17,7,15,15,36,37,37,55,-18,19,4,7,7,19,18,20,25,-5,9,3,8,8,17,19,17,30,-13,0
2017,37,Swansea City,18,8,20,9,33,37,27,54,-27,17,6,9,3,21,18,16,22,-6,18,2,11,6,12,19,11,32,-21,0
2017,37,West Bromwich Albion,19,6,18,13,31,37,31,54,-23,20,3,7,9,18,19,21,29,-8,17,3,11,4,13,18,10,25,-15,0
2017,37,Stoke City,20,6,19,12,30,37,33,67,-34,18,5,9,5,20,19,20,30,-10,20,1,10,7,10,18,13,37,-24,0
2017,38,Manchester City,1,32,2,4,100,38,106,27,79,1,16,1,2,50,19,61,14,47,1,16,1,2,50,19,45,13,32,1
2017,38,Manchester United,2,25,7,6,81,38,68,28,40,3,15,2,2,47,19,38,9,29,3,10,5,4,34,19,30,19,11,0
2017,38,Tottenham Hotspur,3,23,7,8,77,38,74,36,38,5,13,2,4,43,19,40,16,24,2,10,5,4,34,19,34,20,14,0
2017,38,Liverpool,4,21,5,12,75,38,84,38,46,4,12,0,7,43,19,45,10,35,5,9,5,5,32,19,39,28,11,0
2017,38,Chelsea,5,21,10,7,70,38,62,38,24,6,11,4,4,37,19,30,16,14,4,10,6,3,33,19,32,22,10,0
2017,38,Arsenal,6,19,13,6,63,38,74,51,23,2,15,2,2,47,19,54,20,34,11,4,11,4,16,19,20,31,-11,0
2017,38,Burnley,7,14,12,12,54,38,36,39,-3,14,7,7,5,26,19,16,17,-1,6,7,5,7,28,19,20,22,-2,0
2017,38,Everton,8,13,15,10,49,38,44,58,-14,7,10,5,4,34,19,28,22,6,14,3,10,6,15,19,16,36,-20,0
2017,38,Leicester City,9,12,15,11,47,38,56,60,-4,10,7,6,6,27,19,25,22,3,7,5,9,5,20,19,31,38,-7,0
2017,38,Newcastle United,10,12,18,8,44,38,39,47,-8,9,8,7,4,28,19,21,17,4,12,4,11,4,16,19,18,30,-12,0
2017,38,Crystal Palace,11,11,16,11,44,38,45,55,-10,13,7,7,5,26,19,29,27,2,9,4,9,6,18,19,16,28,-12,0
2017,38,Bournemouth,12,11,16,11,44,38,45,61,-16,15,7,7,5,26,19,26,30,-4,8,4,9,6,18,19,19,31,-12,0
2017,38,West Ham United,13,10,16,12,42,38,48,68,-20,11,7,6,6,27,19,24,26,-2,13,3,10,6,15,19,24,42,-18,0
2017,38,Watford,14,11,19,8,41,38,44,64,-20,12,7,6,6,27,19,27,31,-4,15,4,13,2,14,19,17,33,-16,0
2017,38,Brighton and Hove Albion,15,9,16,13,40,38,34,54,-20,8,7,4,8,29,19,24,25,-1,20,2,12,5,11,19,10,29,-19,0
2017,38,Huddersfield Town,16,9,19,10,37,38,28,58,-30,16,6,8,5,23,19,16,25,-9,16,3,11,5,14,19,12,33,-21,0
2017,38,Southampton,17,7,16,15,36,38,37,56,-19,19,4,8,7,19,19,20,26,-6,10,3,8,8,17,19,17,30,-13,0
2017,38,Swansea City,18,8,21,9,33,38,28,56,-28,17,6,10,3,21,19,17,24,-7,19,2,11,6,12,19,11,32,-21,0
2017,38,Stoke City,19,7,19,12,33,38,35,68,-33,18,5,9,5,20,19,20,30,-10,18,2,10,7,13,19,15,38,-23,0
2017,38,West Bromwich Albion,20,6,19,13,31,38,31,56,-25,20,3,7,9,18,19,21,29,-8,17,3,12,4,13,19,10,27,-17,0
